,Date,Open,High,Low,Close,Adj Close,Volume
0,2025-11-20,0.285538,0.286898,0.285538,0.286202,0.286202,1736548.0
1,2025-11-18,0.290598,0.293096,0.286853,0.290284,0.290284,2712477.0
2,2025-11-17,0.291037,0.295491,0.289106,0.290601,0.290601,3382093.0
3,2025-11-16,0.292935,0.29901,0.289667,0.291051,0.291051,4602194.0
4,2025-11-15,0.291901,0.295863,0.290999,0.292919,0.292919,2738447.0
5,2025-11-14,0.293291,0.297959,0.288275,0.291894,0.291894,5601444.0
6,2025-11-13,0.294095,0.300212,0.290443,0.293291,0.293291,5755577.0
7,2025-11-12,0.296927,0.300862,0.293875,0.294095,0.294095,3286814.0
8,2025-11-11,0.294716,0.301118,0.294713,0.296924,0.296924,3090564.0
9,2025-11-10,0.290357,0.296226,0.290275,0.294749,0.294749,2900093.0
10,2025-11-09,0.290372,0.292884,0.287777,0.290353,0.290353,1618612.0
11,2025-11-08,0.292138,0.29455,0.290066,0.290384,0.290384,1311357.0
12,2025-11-07,0.283058,0.294106,0.283018,0.292107,0.292107,3470966.0
13,2025-11-06,0.289557,0.28968,0.280608,0.283033,0.283033,3091118.0
14,2025-11-05,0.285643,0.289853,0.28076,0.289557,0.289557,2921112.0
15,2025-11-04,0.280808,0.285748,0.276236,0.285643,0.285643,6214815.0
16,2025-11-03,0.296917,0.298304,0.280754,0.280819,0.280819,5782213.0
17,2025-11-02,0.296411,0.297972,0.294603,0.296844,0.296844,1336030.0
18,2025-11-01,0.294857,0.298293,0.29341,0.296417,0.296417,2235602.0
19,2025-10-31,0.291116,0.296895,0.291116,0.294865,0.294865,2063059.0
20,2025-10-30,0.295997,0.298339,0.288655,0.29106,0.29106,4018278.0
21,2025-10-29,0.294606,0.298265,0.292412,0.295994,0.295994,3003759.0
22,2025-10-28,0.297889,0.300295,0.29362,0.294579,0.294579,2009409.0
23,2025-10-27,0.299588,0.301768,0.297724,0.297901,0.297901,2098782.0
24,2025-10-26,0.296861,0.300923,0.294284,0.299593,0.299593,2440083.0
25,2025-10-25,0.303666,0.304837,0.294188,0.296864,0.296864,11531477.0
26,2025-10-24,0.313818,0.314671,0.30364,0.30365,0.30365,3449715.0
27,2025-10-23,0.320563,0.323622,0.313651,0.31382,0.31382,3176643.0
28,2025-10-22,0.323258,0.324399,0.318653,0.320363,0.320363,4472722.0
29,2025-10-21,0.321393,0.325074,0.317492,0.323096,0.323096,6961593.0
30,2025-10-20,0.320651,0.324225,0.3195,0.321385,0.321385,2113534.0
31,2025-10-19,0.313785,0.320824,0.312869,0.320651,0.320651,273040.0
32,2025-10-18,0.309286,0.314577,0.309213,0.313785,0.313785,66373.0
33,2025-10-17,0.3151,0.316964,0.30639,0.309286,0.309286,299258.0
34,2025-10-16,0.31943,0.32328,0.314909,0.3151,0.3151,733340.0
35,2025-10-15,0.3169,0.320733,0.312524,0.31943,0.31943,1706092.0
36,2025-10-14,0.323311,0.323311,0.308763,0.3169,0.3169,1344786.0
37,2025-10-13,0.322806,0.324086,0.320781,0.323311,0.323311,974389.0
38,2025-10-12,0.314626,0.3233,0.311613,0.322806,0.322806,654101.0
