,date,open,high,low,close,adj close,volume
0,2025-11-20,91162.69,92663.3,91077.77,91657.31,91657.31,484037760
1,2025-11-19,92711.13,92711.13,88465.96,91158.09,91158.09,494368003
2,2025-11-18,91840.02,93501.56,89338.94,92698.91,92698.91,598208825
3,2025-11-17,94135.18,95730.91,91327.19,91833.59,91833.59,510724300
4,2025-11-16,95452.1,96344.01,93050.84,94134.2,94134.2,416094608
5,2025-11-15,94493.3,96482.05,94492.15,95448.07,95448.07,222132999
6,2025-11-14,99734.84,99734.84,94207.74,94513.65,94513.65,782000368
7,2025-11-13,101577.28,103747.14,98072.45,99747.32,99747.32,598681035
8,2025-11-12,102895.97,105054.94,100962.91,101572.34,101572.34,367532819
9,2025-11-11,105903.65,106751.23,102435.79,102909.69,102909.69,332589407
10,2025-11-10,104571.66,106371.2,104381.36,105910.11,105910.11,375074779
11,2025-11-09,102182.64,104985.5,101443.19,104572.02,104572.02,301615759
12,2025-11-08,103285.31,103285.79,101506.16,102185.77,102185.77,183551390
13,2025-11-07,101264.9,103797.56,99359.59,103278.6,103278.6,482057746
14,2025-11-06,103892.93,103921.4,100621.04,101260.24,101260.24,372629796
15,2025-11-05,101536.7,104353.42,99317.22,103893.76,103893.76,452446945
16,2025-11-04,106591.32,107137.74,99223.36,101545.93,101545.93,1036615719
17,2025-11-03,110584.05,110639.09,105520.81,106596.76,106596.76,641888938
18,2025-11-02,109973.75,111055.48,109627.58,110591.48,110591.48,179024858
19,2025-11-01,109584.0,110497.19,109372.66,109970.47,109970.47,114150054
20,2025-10-31,108223.97,110731.11,108217.28,109581.02,109581.02,447363789
21,2025-10-30,110113.59,111501.54,106619.66,108137.0,108137.0,580064211
22,2025-10-29,113014.23,113538.91,109857.23,110087.29,110087.29,451029362
23,2025-10-28,114101.53,115741.64,112432.9,113012.21,113012.21,323286249
24,2025-10-27,114480.63,116065.51,113997.05,114103.74,114103.74,295087296
25,2025-10-26,111567.04,114700.25,111309.22,114472.8,114472.8,248410217
26,2025-10-25,111039.16,111835.21,110856.25,111571.95,111571.95,78450672
27,2025-10-24,110038.61,111528.29,109930.27,111041.7,111041.7,242617137
28,2025-10-23,107762.65,111125.18,107693.03,110041.48,110041.48,240116422
29,2025-10-22,108588.38,108810.21,107031.99,107763.16,107763.16,426372787
30,2025-10-21,110624.13,113653.95,107673.84,108549.6,108549.6,554692010
31,2025-10-20,108711.31,111489.48,107645.56,110623.91,110623.91,332404624
32,2025-10-19,107171.82,109396.28,106381.78,108715.13,108715.13,272511329
33,2025-10-18,106593.49,107311.22,106520.8,107171.54,107171.54,160511313
34,2025-10-17,108161.91,109096.09,104084.38,106600.52,106600.52,508043564
35,2025-10-16,110803.41,111643.13,107896.73,108160.35,108160.35,452660210
36,2025-10-15,113235.13,113246.59,110564.63,110802.78,110802.78,344785514
37,2025-10-14,115401.78,115426.14,110597.59,113237.27,113237.27,501773464
38,2025-10-13,115069.99,115861.52,114253.13,115401.43,115401.43,426746503
39,2025-10-12,110835.72,115442.33,109932.7,115071.4,115071.4,501432047
40,2025-10-11,113505.05,113505.05,110420.24,110835.52,110835.52,435064606
41,2025-10-10,121605.41,122071.95,104325.87,113515.12,113515.12,1251295393
42,2025-10-09,123295.58,123318.9,120134.73,121605.64,121605.64,361326812
43,2025-10-08,121621.88,123777.8,121375.72,123295.16,123295.16,272782175
44,2025-10-07,124827.13,124989.69,120908.78,121630.98,121630.98,355527586
45,2025-10-06,123305.88,125777.45,123230.89,124828.45,124828.45,270354083
46,2025-10-05,122330.59,125127.56,122221.06,123306.3,123306.3,269857621
47,2025-10-04,122239.92,122541.95,121619.82,122327.3,122327.3,143983194
48,2025-10-03,120409.2,123360.03,119653.57,122239.82,122239.82,331267601
49,2025-10-02,118264.39,120862.45,118258.37,120408.54,120408.54,317208624
50,2025-10-01,113955.81,118261.59,113952.98,118256.84,118256.84,285342296
51,2025-09-30,114338.17,114649.74,112863.64,113955.95,113955.95,216412233
52,2025-09-29,112195.8,114421.92,111668.53,114336.77,114336.77,204169545
53,2025-09-28,109724.24,112245.6,109345.27,112196.09,112196.09,139951490
54,2025-09-27,109675.42,109793.75,109280.51,109724.77,109724.77,99934931
55,2025-09-26,109151.35,110360.22,108904.07,109676.7,109676.7,254118631
56,2025-09-25,113316.65,113408.27,108933.41,109151.7,109151.7,391439133
57,2025-09-24,112042.02,113855.88,111505.71,113316.91,113316.91,165912716
58,2025-09-23,112799.35,113220.17,111645.51,112042.45,112042.45,184610756
59,2025-09-22,115307.28,115345.05,112204.74,112798.73,112798.73,331773616
60,2025-09-21,115779.36,115822.56,115263.06,115306.5,115306.5,79544817
61,2025-09-20,115627.58,116160.55,115543.35,115778.89,115778.89,79322440
62,2025-09-19,117135.48,117395.71,115265.45,115624.93,115624.93,130409655
63,2025-09-18,116585.14,117795.08,116297.71,117136.63,117136.63,169862030
