,date,open,high,low,close,adj close,volume
0,2025-11-20,0.286613,0.287833,0.286446,0.287084,0.287084,782360896
1,2025-11-19,0.29029,0.290314,0.283467,0.286605,0.286605,885395533
2,2025-11-18,0.291405,0.292834,0.286855,0.29029,0.29029,1008588009
3,2025-11-17,0.292216,0.295458,0.288804,0.291405,0.291405,970467959
4,2025-11-16,0.294429,0.299014,0.289468,0.292216,0.292216,912869263
5,2025-11-15,0.292431,0.294626,0.291044,0.294429,0.294429,565627041
6,2025-11-14,0.293275,0.297965,0.288491,0.292431,0.292431,1262069842
7,2025-11-13,0.294553,0.299613,0.290406,0.293275,0.293275,939437097
8,2025-11-12,0.296733,0.300863,0.294101,0.294553,0.294553,729215354
9,2025-11-11,0.296313,0.301056,0.296281,0.296733,0.296733,762813277
10,2025-11-10,0.290832,0.296323,0.290473,0.296313,0.296313,633899163
11,2025-11-09,0.291352,0.292594,0.288946,0.290832,0.290832,465840127
12,2025-11-08,0.292041,0.294451,0.290011,0.291356,0.291356,543830533
13,2025-11-07,0.283708,0.294054,0.283413,0.292041,0.292041,930466796
14,2025-11-06,0.289064,0.289303,0.282251,0.283707,0.283707,648649302
15,2025-11-05,0.285478,0.290194,0.280966,0.289064,0.289064,806860618
16,2025-11-04,0.28121,0.285761,0.277047,0.285478,0.285478,1733018200
17,2025-11-03,0.298438,0.29845,0.28098,0.28121,0.28121,1705408727
18,2025-11-02,0.297415,0.29846,0.295235,0.298438,0.298438,459448324
19,2025-11-01,0.296244,0.298044,0.294885,0.297415,0.297415,462508467
20,2025-10-31,0.292591,0.296577,0.292451,0.296244,0.296244,700606996
21,2025-10-30,0.296108,0.298239,0.288716,0.29259,0.29259,1342123111
22,2025-10-29,0.295645,0.298322,0.292287,0.296108,0.296108,954407235
23,2025-10-28,0.298356,0.299722,0.293635,0.295648,0.295648,838763193
24,2025-10-27,0.300431,0.301995,0.297856,0.298356,0.298356,805617447
25,2025-10-26,0.297132,0.301436,0.294513,0.300447,0.300447,900752915
26,2025-10-25,0.303938,0.303955,0.29431,0.297132,0.297132,1096066510
27,2025-10-24,0.313899,0.31478,0.303283,0.303938,0.303938,1087395237
28,2025-10-23,0.322291,0.323689,0.313285,0.313899,0.313899,832368643
29,2025-10-22,0.321842,0.32468,0.318139,0.322291,0.322291,1088740975
30,2025-10-21,0.322692,0.325388,0.317659,0.321843,0.321843,835879414
31,2025-10-20,0.32045,0.324239,0.318371,0.322728,0.322728,687227839
32,2025-10-19,0.313135,0.321187,0.312637,0.32045,0.32045,506233918
33,2025-10-18,0.309089,0.31473,0.308857,0.313135,0.313135,523613924
34,2025-10-17,0.315586,0.31771,0.304846,0.309089,0.309089,1122635668
35,2025-10-16,0.319514,0.323573,0.313734,0.31558,0.31558,1142334489
36,2025-10-15,0.317001,0.320973,0.311948,0.319514,0.319514,1175117529
37,2025-10-14,0.322938,0.323153,0.308156,0.317001,0.317001,1566113387
38,2025-10-13,0.323172,0.324362,0.320468,0.322938,0.322938,989236002
39,2025-10-12,0.314639,0.32413,0.311302,0.323157,0.323157,1156698805
40,2025-10-11,0.320985,0.321413,0.312207,0.31464,0.31464,1227917045
41,2025-10-10,0.336672,0.337299,0.315549,0.320985,0.320985,1780781408
42,2025-10-09,0.342184,0.34227,0.334611,0.33668,0.33668,1009351036
43,2025-10-08,0.338107,0.342598,0.336753,0.342175,0.342175,886913352
44,2025-10-07,0.3462,0.347034,0.337594,0.338107,0.338107,920460384
45,2025-10-06,0.341426,0.347205,0.340703,0.3462,0.3462,849681635
46,2025-10-05,0.340477,0.343489,0.339923,0.341426,0.341426,663306391
47,2025-10-04,0.342095,0.342596,0.339649,0.34048,0.34048,515393932
48,2025-10-03,0.343079,0.345895,0.341371,0.342095,0.342095,828336361
49,2025-10-02,0.341871,0.344173,0.341067,0.343078,0.343078,741164730
50,2025-10-01,0.333697,0.342314,0.333284,0.341871,0.341871,793296281
51,2025-09-30,0.337098,0.337539,0.331743,0.333697,0.333697,659060372
52,2025-09-29,0.335789,0.337678,0.332671,0.337098,0.337098,550366574
53,2025-09-28,0.336865,0.337237,0.334309,0.335789,0.335789,404880068
54,2025-09-27,0.338526,0.339711,0.335889,0.336865,0.336865,445559819
55,2025-09-26,0.331921,0.338603,0.331919,0.338526,0.338526,778218689
56,2025-09-25,0.3383,0.338572,0.330888,0.331921,0.331921,1043018617
57,2025-09-24,0.336073,0.339516,0.334891,0.3383,0.3383,631619871
58,2025-09-23,0.340181,0.341973,0.334838,0.336073,0.336073,790809212
59,2025-09-22,0.342842,0.343219,0.334523,0.340181,0.340181,1260558273
60,2025-09-21,0.346844,0.346964,0.342257,0.342842,0.342842,604017639
61,2025-09-20,0.343955,0.348274,0.343205,0.346844,0.346844,686766156
62,2025-09-19,0.350511,0.35247,0.343406,0.343948,0.343948,892004600
63,2025-09-18,0.343432,0.351919,0.343005,0.350511,0.350511,941500909
64,2025-09-17,0.342477,0.344615,0.339027,0.343433,0.343433,983893310
65,2025-09-16,0.344848,0.347123,0.340465,0.342477,0.342477,820933052
66,2025-09-15,0.348585,0.351536,0.342589,0.344848,0.344848,920855324
67,2025-09-14,0.349813,0.351946,0.346949,0.348585,0.348585,653754509
68,2025-09-13,0.35263,0.35475,0.348121,0.349813,0.349813,761085391
69,2025-09-12,0.346444,0.352634,0.34642,0.35263,0.35263,830461305
70,2025-09-11,0.338386,0.347752,0.338209,0.346444,0.346444,946846903
71,2025-09-10,0.335036,0.339924,0.334692,0.338385,0.338385,675161027
72,2025-09-09,0.331312,0.338266,0.329876,0.335036,0.335036,969245038
73,2025-09-08,0.330909,0.335503,0.329516,0.331312,0.331312,857702873
74,2025-09-07,0.314909,0.331368,0.312359,0.330909,0.330909,1661725397
75,2025-09-06,0.331271,0.332227,0.301556,0.314909,0.314909,1336984514
76,2025-09-05,0.334696,0.339145,0.330752,0.331271,0.331271,1062025589
77,2025-09-04,0.340792,0.341737,0.333835,0.334696,0.334696,830831487
78,2025-09-03,0.338015,0.342071,0.33678,0.340792,0.340792,699105345
79,2025-09-02,0.337085,0.340524,0.335577,0.338015,0.338015,967907002
80,2025-09-01,0.340812,0.341299,0.334151,0.337085,0.337085,974039173
81,2025-08-31,0.339145,0.343751,0.339141,0.340812,0.340812,527783303
82,2025-08-30,0.338837,0.340775,0.336588,0.339145,0.339145,579440986
83,2025-08-29,0.344951,0.345669,0.333639,0.338837,0.338837,1248429641
84,2025-08-28,0.34505,0.3497,0.342504,0.344954,0.344954,828045290
85,2025-08-27,0.351972,0.351981,0.345035,0.34505,0.34505,1069286386
86,2025-08-26,0.342051,0.352903,0.339368,0.351972,0.351972,1384962659
87,2025-08-25,0.36154,0.361546,0.342051,0.342051,0.342051,1781678557
88,2025-08-24,0.362274,0.368302,0.36132,0.36154,0.36154,1241747761
89,2025-08-23,0.366415,0.366751,0.360079,0.362274,0.362274,965710293
90,2025-08-22,0.353541,0.367256,0.353541,0.366415,0.366415,1500759963
91,2025-08-21,0.354349,0.357017,0.350904,0.353541,0.353541,1095353858
92,2025-08-20,0.347575,0.355337,0.346247,0.354349,0.354349,1229408486
93,2025-08-19,0.350358,0.352671,0.346277,0.347568,0.347568,1287049994
94,2025-08-18,0.353516,0.354301,0.344859,0.350358,0.350358,1152014923
95,2025-08-17,0.348075,0.355295,0.34757,0.353516,0.353516,915707869
96,2025-08-16,0.352464,0.355006,0.345865,0.348072,0.348072,931609755
97,2025-08-15,0.358141,0.362015,0.348978,0.352464,0.352464,1608484312
98,2025-08-14,0.362338,0.369787,0.353936,0.358141,0.358141,2568781068
99,2025-08-13,0.352359,0.362457,0.351928,0.362339,0.362339,1441490396
100,2025-08-12,0.344987,0.353586,0.344511,0.352359,0.352359,1270416451
101,2025-08-11,0.338326,0.345779,0.338273,0.344986,0.344986,1003068443
102,2025-08-10,0.335283,0.342147,0.335147,0.338326,0.338326,842965152
103,2025-08-09,0.338006,0.338729,0.335076,0.335285,0.335285,602355896
104,2025-08-08,0.338513,0.339854,0.336215,0.338006,0.338006,1111261849
105,2025-08-07,0.337174,0.34165,0.336743,0.338512,0.338512,970889261
106,2025-08-06,0.333614,0.337976,0.33147,0.337174,0.337174,874864802
107,2025-08-05,0.332942,0.334831,0.330044,0.333614,0.333614,922475428
108,2025-08-04,0.327656,0.333162,0.32722,0.332942,0.332942,668378415
109,2025-08-03,0.321944,0.328057,0.32068,0.327655,0.327655,787867477
110,2025-08-02,0.323471,0.328681,0.318939,0.321944,0.321944,1352004174
111,2025-08-01,0.324873,0.328328,0.321567,0.323471,0.323471,1737402625
112,2025-07-31,0.327574,0.32957,0.324558,0.324873,0.324873,1010029751
113,2025-07-30,0.338236,0.340041,0.323415,0.327574,0.327574,1710704986
114,2025-07-29,0.321801,0.349997,0.321749,0.338236,0.338236,3051614908
115,2025-07-28,0.32007,0.327039,0.319362,0.321777,0.321777,1205600932
116,2025-07-27,0.320135,0.322861,0.319117,0.32007,0.32007,681999511
117,2025-07-26,0.317032,0.320689,0.316441,0.320135,0.320135,651127378
118,2025-07-25,0.314015,0.317741,0.311144,0.317032,0.317032,1511642709
119,2025-07-24,0.309684,0.315881,0.301243,0.314015,0.314015,1625713322
120,2025-07-23,0.31573,0.318659,0.305979,0.30968,0.30968,1659710300
121,2025-07-22,0.314348,0.316067,0.307521,0.31573,0.31573,1366717361
122,2025-07-21,0.314221,0.317942,0.311393,0.314348,0.314348,1254982250
123,2025-07-20,0.318001,0.320496,0.312823,0.314221,0.314221,968404779
124,2025-07-19,0.326172,0.327671,0.317396,0.318001,0.318001,1160520863
125,2025-07-18,0.315651,0.334298,0.31565,0.326173,0.326173,2364744122
126,2025-07-17,0.309666,0.319083,0.307937,0.315651,0.315651,1477370638
127,2025-07-16,0.300503,0.30987,0.300029,0.309666,0.309666,793908732
128,2025-07-15,0.302529,0.302886,0.295545,0.300503,0.300503,957143265
129,2025-07-14,0.302931,0.304951,0.300026,0.302529,0.302529,1019918202
130,2025-07-13,0.302367,0.304994,0.300026,0.302931,0.302931,592789899
131,2025-07-12,0.300962,0.30667,0.297675,0.302367,0.302367,1217533359
132,2025-07-11,0.293822,0.3034,0.293255,0.300962,0.300962,1111326889
133,2025-07-10,0.289951,0.293848,0.289655,0.293822,0.293822,545805389
134,2025-07-09,0.287547,0.290119,0.286658,0.289951,0.289951,420605774
135,2025-07-08,0.286651,0.287908,0.286036,0.287547,0.287547,324721580
136,2025-07-07,0.287353,0.288796,0.285718,0.286651,0.286651,334920741
137,2025-07-06,0.283363,0.287425,0.28297,0.287353,0.287353,284512467
138,2025-07-05,0.282486,0.284868,0.281984,0.283363,0.283363,279689364
139,2025-07-04,0.286946,0.287917,0.281595,0.282488,0.282488,435942312
140,2025-07-03,0.284547,0.287501,0.281997,0.286946,0.286946,503528274
141,2025-07-02,0.278851,0.285208,0.27861,0.284548,0.284548,452777302
142,2025-07-01,0.279753,0.28014,0.277997,0.278851,0.278851,360863530
143,2025-06-30,0.276873,0.280693,0.276267,0.279753,0.279753,399544558
144,2025-06-29,0.274714,0.276887,0.274628,0.276873,0.276873,275020893
145,2025-06-28,0.273319,0.276553,0.273052,0.274714,0.274714,345384291
146,2025-06-27,0.270979,0.273474,0.27082,0.273319,0.273319,387299465
147,2025-06-26,0.273155,0.274661,0.270592,0.270979,0.270979,511751914
148,2025-06-25,0.273881,0.275058,0.270708,0.273155,0.273155,467399346
149,2025-06-24,0.273054,0.274801,0.270794,0.273881,0.273881,486150425
150,2025-06-23,0.263477,0.273529,0.263451,0.273054,0.273054,822719436
151,2025-06-22,0.270871,0.273813,0.259179,0.263478,0.263478,1049191227
152,2025-06-21,0.272401,0.27492,0.269373,0.270865,0.270865,445290397
153,2025-06-20,0.27471,0.275499,0.270387,0.272401,0.272401,531970396
154,2025-06-19,0.273149,0.276099,0.272343,0.27471,0.27471,398476639
