,date,open,high,low,close,adj close,volume
74,2025-09-07,4603.73,4668.06,4600.72,4639.36,4639.36,2379947
75,2025-09-06,4636.21,4660.23,4567.88,4604.2,4604.2,3052724
76,2025-09-05,4630.85,4827.3,4585.18,4636.03,4636.03,19840576
77,2025-09-04,4795.46,4827.39,4598.96,4631.15,4631.15,6682439
78,2025-09-03,4657.63,4836.6,4612.37,4795.64,4795.64,4539510
79,2025-09-02,4647.73,4758.4,4589.84,4657.47,4657.47,4576672
80,2025-09-01,4730.05,4838.75,4545.88,4645.56,4645.56,18433349
81,2025-08-31,4713.54,4845.93,4711.83,4730.91,4730.91,3526040
82,2025-08-30,4695.06,4754.09,4595.29,4713.54,4713.54,8795162
83,2025-08-29,4855.97,4864.35,4603.39,4696.15,4696.15,19794301
84,2025-08-28,4848.74,4988.2,4778.62,4854.74,4854.74,10592185
85,2025-08-27,4951.41,5019.58,4837.04,4844.34,4844.34,12915086
86,2025-08-26,4710.69,4988.54,4650.17,4950.2,4950.2,15324236
87,2025-08-25,5144.95,5163.58,4676.46,4710.69,4710.69,31003018
88,2025-08-24,5141.83,5333.27,5074.35,5143.26,5143.26,29920503
89,2025-08-23,5199.83,5199.83,5024.24,5140.47,5140.47,16920164
90,2025-08-22,4544.63,5255.76,4529.76,5201.46,5201.46,21341526
91,2025-08-21,4664.34,4671.65,4526.79,4545.35,4545.35,13703504
92,2025-08-20,4385.57,4707.44,4379.48,4663.68,4663.68,45276248
93,2025-08-19,4639.97,4684.27,4381.7,4384.37,4384.37,7903863
94,2025-08-18,4812.62,4824.04,4550.45,4639.2,4639.2,23415049
95,2025-08-17,4762.69,4919.87,4730.84,4812.87,4812.87,6446162
96,2025-08-16,4771.6,4832.07,4708.55,4763.6,4763.6,3588455
97,2025-08-15,4887.6,5015.98,4707.19,4771.87,4771.87,33758014
98,2025-08-14,5110.98,5145.43,4792.65,4885.95,4885.95,41237628
99,2025-08-13,4934.02,5140.06,4910.91,5112.29,5112.29,53417421
100,2025-08-12,4545.63,4977.21,4537.8,4934.41,4934.41,40744354
101,2025-08-11,4571.38,4689.93,4482.21,4545.97,4545.97,20791744
102,2025-08-10,4579.68,4650.77,4472.11,4572.07,4572.07,13841296
103,2025-08-09,4307.18,4645.71,4307.04,4579.91,4579.91,22724457
104,2025-08-08,4207.63,4368.64,4173.34,4308.2,4308.2,67304828
105,2025-08-07,3960.63,4221.51,3923.84,4207.7,4207.7,21428539
106,2025-08-06,3883.33,3975.83,3835.04,3960.68,3960.68,4999957
107,2025-08-05,3994.66,3997.63,3813.46,3883.16,3883.16,9831351
108,2025-08-04,3758.85,4010.5,3752.47,3994.33,3994.33,25898905
109,2025-08-03,3644.31,3783.8,3607.98,3758.09,3758.09,7925104
110,2025-08-02,3747.49,3799.43,3624.33,3644.53,3644.53,7973757
111,2025-08-01,3974.47,4001.51,3694.19,3748.08,3748.08,11962419
112,2025-07-31,4092.95,4167.38,3960.22,3974.44,3974.44,11035116
113,2025-07-30,4075.75,4117.23,3958.62,4092.73,4092.73,5085051
114,2025-07-29,4069.88,4174.85,3995.17,4075.64,4075.64,27970271
115,2025-07-28,4161.82,4232.27,4035.04,4068.0,4068.0,31092354
116,2025-07-27,4018.42,4167.06,4010.88,4162.77,4162.77,15055934
117,2025-07-26,4001.4,4069.04,3976.77,4018.77,4018.77,5568517
118,2025-07-25,3979.08,4019.19,3842.56,4002.38,4002.38,19336045
119,2025-07-24,3893.83,4048.88,3771.08,3978.26,3978.26,14861132
120,2025-07-23,4020.15,4040.21,3790.63,3894.36,3894.36,11314070
121,2025-07-22,4035.77,4074.57,3883.0,4020.56,4020.56,33565802
122,2025-07-21,4031.9,4136.94,3974.33,4036.15,4036.15,10511204
123,2025-07-20,3855.73,4097.66,3842.62,4031.88,4031.88,18931846
124,2025-07-19,3805.4,3868.76,3764.19,3855.73,3855.73,5058980
125,2025-07-18,3727.67,3941.16,3716.03,3805.02,3805.02,32821697
126,2025-07-17,3613.95,3777.59,3554.77,3728.47,3728.47,18493709
127,2025-07-16,3370.26,3669.87,3327.66,3614.23,3614.23,18952751
128,2025-07-15,3233.74,3374.55,3149.59,3370.66,3370.66,17897629
129,2025-07-14,3191.75,3302.71,3181.97,3233.6,3233.6,28352286
130,2025-07-13,3159.65,3241.62,3154.33,3191.73,3191.73,4454830
131,2025-07-12,3171.38,3198.1,3120.48,3159.38,3159.38,15646286
132,2025-07-11,3167.98,3255.12,3129.27,3171.4,3171.4,21287400
133,2025-07-10,2973.58,3214.29,2959.8,3168.07,3168.07,8592660
134,2025-07-09,2809.55,2996.89,2782.69,2973.41,2973.41,7055069
135,2025-07-08,2730.49,2821.03,2710.05,2809.53,2809.53,2303750
136,2025-07-07,2761.04,2780.08,2703.58,2730.45,2730.45,1683241
137,2025-07-06,2701.53,2795.13,2675.7,2761.04,2761.04,2332854
138,2025-07-05,2690.84,2715.27,2670.65,2701.53,2701.53,1031246
139,2025-07-04,2780.11,2792.56,2656.16,2690.65,2690.65,1729301
140,2025-07-03,2758.24,2827.0,2744.95,2780.04,2780.04,3514493
141,2025-07-02,2581.0,2807.58,2551.06,2758.38,2758.38,6138529
142,2025-07-01,2666.8,2682.47,2564.67,2581.44,2581.44,10432283
143,2025-06-30,2682.86,2705.99,2614.0,2666.8,2666.8,15701500
144,2025-06-29,2613.32,2706.78,2593.67,2683.91,2683.91,1288830
145,2025-06-28,2600.05,2626.1,2582.58,2613.32,2613.32,6084416
146,2025-06-27,2590.6,2641.96,2559.54,2599.71,2599.71,8224433
147,2025-06-26,2594.26,2702.1,2575.19,2590.6,2590.6,1502858
148,2025-06-25,2625.9,2647.36,2569.28,2594.61,2594.61,8994901
149,2025-06-24,2595.68,2660.01,2551.61,2625.39,2625.39,11920494
150,2025-06-23,2386.99,2612.43,2349.21,2597.6,2597.6,11189140
151,2025-06-22,2462.88,2481.23,2273.89,2386.83,2386.83,7061050
152,2025-06-21,2580.91,2625.39,2383.55,2462.86,2462.86,6073936
153,2025-06-20,2703.08,2753.92,2543.1,2581.22,2581.22,9416027
154,2025-06-19,2705.99,2730.16,2664.82,2703.53,2703.53,4613745
155,2025-06-18,2695.48,2730.51,2646.03,2706.5,2706.5,5894017
156,2025-06-17,2723.69,2806.01,2632.57,2695.23,2695.23,8889322
157,2025-06-16,2728.39,2873.3,2696.5,2722.28,2722.28,7735174
158,2025-06-15,2715.33,2741.68,2672.59,2728.39,2728.39,6538772
159,2025-06-14,2764.95,2765.51,2670.9,2715.33,2715.33,4043720
160,2025-06-13,2841.18,2841.18,2624.77,2765.27,2765.27,9512541
161,2025-06-12,2970.77,2983.97,2805.93,2842.51,2842.51,7803221
162,2025-06-11,3014.16,3084.19,2942.04,2970.38,2970.38,8749365
163,2025-06-10,2871.37,3027.26,2846.87,3014.16,3014.16,5834358
164,2025-06-09,2689.38,2884.94,2655.78,2872.7,2872.7,5107180
165,2025-06-08,2704.57,2729.26,2671.48,2688.91,2688.91,7171214
166,2025-06-07,2652.16,2723.34,2633.19,2704.59,2704.59,19512944
167,2025-06-06,2586.92,2711.35,2557.63,2652.16,2652.16,5304604
168,2025-06-05,2793.07,2827.69,2562.14,2587.73,2587.73,25509606
169,2025-06-04,2776.4,2867.4,2767.66,2792.87,2792.87,2351683
170,2025-06-03,2790.32,2841.04,2767.05,2776.46,2776.46,7740292
171,2025-06-02,2715.55,2799.74,2650.61,2790.32,2790.32,2519427
172,2025-06-01,2707.92,2727.72,2646.66,2715.27,2715.27,2502084
173,2025-05-31,2710.99,2731.26,2661.22,2707.76,2707.76,9069581
174,2025-05-30,2817.69,2834.82,2688.73,2711.95,2711.95,4658102
175,2025-05-29,2870.15,2976.05,2805.58,2817.65,2817.65,10982830
176,2025-05-28,2849.01,2875.67,2794.3,2870.95,2870.95,3650216
177,2025-05-27,2743.07,2902.53,2687.46,2849.01,2849.01,7107251
178,2025-05-26,2729.22,2778.52,2705.01,2742.84,2742.84,5334414
179,2025-05-25,2705.7,2731.19,2638.91,2728.86,2728.86,6317607
180,2025-05-24,2700.72,2754.38,2691.52,2705.7,2705.7,2461166
181,2025-05-23,2848.36,2920.34,2679.33,2701.09,2701.09,10302345
182,2025-05-22,2730.05,2877.43,2723.25,2848.3,2848.3,14322214
183,2025-05-21,2701.4,2795.72,2627.0,2730.11,2730.11,5800805
184,2025-05-20,2705.26,2767.72,2617.19,2700.62,2700.62,5083182
185,2025-05-19,2670.48,2721.02,2516.61,2705.35,2705.35,3418855
186,2025-05-18,2645.16,2763.9,2497.03,2673.83,2673.83,2711456
187,2025-05-17,2710.02,2711.32,2619.17,2645.16,2645.16,2071328
188,2025-05-16,2721.3,2826.13,2704.53,2710.24,2710.24,7980611
189,2025-05-15,2790.68,2827.62,2652.7,2721.33,2721.33,4256970
190,2025-05-14,2864.52,2905.7,2724.01,2790.46,2790.46,15198035
191,2025-05-13,2667.8,2921.69,2584.16,2864.52,2864.52,8771401
192,2025-05-12,2679.17,2800.2,2578.47,2667.8,2667.8,45070664
193,2025-05-11,2756.47,2772.59,2607.28,2678.42,2678.42,8495103
194,2025-05-10,2501.43,2771.49,2477.85,2756.44,2756.44,7905484
195,2025-05-09,2353.68,2653.55,2332.16,2501.15,2501.15,46975561
196,2025-05-08,1934.91,2367.96,1932.41,2354.13,2354.13,23388497
197,2025-05-07,1938.66,1974.58,1908.81,1934.86,1934.86,12318609
198,2025-05-06,1944.14,1944.56,1873.58,1938.67,1938.67,4485364
199,2025-05-05,1932.13,1956.41,1905.48,1944.08,1944.08,3166559
200,2025-05-04,1958.23,1975.79,1928.13,1931.97,1931.97,2429515
201,2025-05-03,1967.88,1974.82,1936.39,1958.08,1958.08,3189495
202,2025-05-02,1963.94,1995.64,1938.09,1967.89,1967.89,2332169
203,2025-05-01,1915.97,2000.23,1915.06,1963.42,1963.42,3880323
204,2025-04-30,1921.2,1939.09,1854.49,1915.67,1915.67,11890219
205,2025-04-29,1922.34,1966.86,1902.47,1921.45,1921.45,6615277
206,2025-04-28,1913.26,1950.26,1867.12,1922.01,1922.01,9360353
207,2025-04-27,1943.43,1980.49,1907.11,1913.05,1913.05,1902199
208,2025-04-26,1906.01,1959.38,1901.1,1943.43,1943.43,3997711
209,2025-04-25,1888.6,1949.84,1857.78,1906.05,1906.05,5180758
210,2025-04-24,1916.81,1922.74,1843.05,1888.39,1888.39,5067314
211,2025-04-23,1875.85,1951.24,1863.85,1917.15,1917.15,7035633
212,2025-04-22,1685.74,1894.71,1645.71,1876.26,1876.26,9455323
213,2025-04-21,1693.45,1766.8,1672.32,1685.74,1685.74,8536889
214,2025-04-20,1720.24,1726.93,1671.0,1692.4,1692.4,2102809
215,2025-04-19,1694.67,1736.22,1690.43,1719.82,1719.82,2521398
216,2025-04-18,1688.59,1706.38,1679.06,1694.75,1694.75,7035464
217,2025-04-17,1684.03,1723.58,1668.87,1688.65,1688.65,1829944
218,2025-04-16,1695.23,1716.27,1646.7,1684.06,1684.06,6066060
219,2025-04-15,1730.52,1770.69,1691.0,1695.45,1695.45,5027165
220,2025-04-14,1701.6,1801.91,1701.01,1730.58,1730.58,4982440
221,2025-04-13,1752.29,1756.29,1670.2,1701.8,1701.8,2317716
222,2025-04-12,1670.82,1776.19,1648.1,1751.8,1751.8,2092091
223,2025-04-11,1623.19,1691.71,1604.65,1670.82,1670.82,5852345
224,2025-04-10,1778.75,1779.42,1570.38,1623.79,1623.79,8097683
225,2025-04-09,1569.51,1794.53,1481.87,1777.52,1777.52,18241228
226,2025-04-08,1657.05,1721.56,1544.42,1570.1,1570.1,8743189
227,2025-04-07,1680.64,1740.05,1509.26,1656.91,1656.91,19539007
228,2025-04-06,1924.88,1935.08,1643.75,1681.34,1681.34,12543603
229,2025-04-05,1933.95,1946.46,1893.13,1924.99,1924.99,7012954
230,2025-04-04,1934.3,1954.21,1876.49,1934.18,1934.18,4751264
231,2025-04-03,1913.78,1964.02,1868.24,1934.04,1934.04,8345520
232,2025-04-02,2029.71,2077.21,1898.61,1913.88,1913.88,4694961
233,2025-04-01,1941.77,2052.04,1937.55,2029.6,2029.6,8159762
234,2025-03-31,1924.77,1972.86,1895.13,1942.39,1942.39,4593878
235,2025-03-30,1947.3,1969.03,1888.04,1925.06,1925.06,2833195
236,2025-03-29,2017.06,2035.58,1918.77,1947.78,1947.78,16992955
237,2025-03-28,2132.92,2147.56,1983.06,2016.92,2016.92,9285647
238,2025-03-27,2140.77,2171.09,2117.69,2132.92,2132.92,2082082
239,2025-03-26,2201.93,2214.67,2112.79,2140.9,2140.9,7407049
240,2025-03-25,2212.27,2232.74,2171.96,2202.08,2202.08,3696157
241,2025-03-24,2136.61,2237.95,2107.75,2211.9,2211.9,9146743
242,2025-03-23,2108.82,2151.58,2106.07,2137.02,2137.02,3469494
243,2025-03-22,2092.39,2135.19,2091.55,2108.9,2108.9,2337266
244,2025-03-21,2111.17,2124.73,2063.24,2092.45,2092.45,2017540
245,2025-03-20,2191.84,2201.34,2078.3,2111.05,2111.05,6530222
246,2025-03-19,2057.07,2202.71,2051.97,2191.84,2191.84,10267175
247,2025-03-18,2051.66,2059.2,1994.5,2056.92,2056.92,4287355
248,2025-03-17,2008.43,2077.39,2001.44,2051.69,2051.69,3983117
249,2025-03-16,2061.16,2063.75,1987.63,2008.5,2008.5,7927910
250,2025-03-15,2031.32,2078.9,2027.25,2061.15,2061.15,2712013
251,2025-03-14,1981.11,2069.08,1979.5,2031.21,2031.21,13225306
252,2025-03-13,2029.51,2037.54,1939.92,1981.16,1981.16,9944296
253,2025-03-12,2041.05,2078.09,1950.27,2029.92,2029.92,16989973
254,2025-03-11,1980.5,2085.0,1871.31,2040.73,2040.73,11094298
255,2025-03-10,2141.94,2282.5,1932.9,1985.04,1985.04,17433392
256,2025-03-09,2340.55,2349.98,2116.71,2141.97,2141.97,7250426
257,2025-03-08,2274.36,2371.37,2243.23,2340.39,2340.39,5144885
258,2025-03-07,2341.69,2391.61,2238.98,2273.9,2273.9,5785603
259,2025-03-06,2382.19,2465.44,2315.79,2341.69,2341.69,11031143
260,2025-03-05,2306.38,2414.24,2291.94,2382.62,2382.62,9172136
261,2025-03-04,2277.97,2357.37,2127.86,2306.11,2306.11,24245376
262,2025-03-03,2676.54,2678.71,2227.01,2277.38,2277.38,37454691
263,2025-03-02,2353.92,2703.95,2312.98,2676.75,2676.75,69716956
264,2025-03-01,2374.32,2421.33,2277.27,2353.92,2353.92,10441880
265,2025-02-28,2450.13,2456.0,2206.36,2374.01,2374.01,26598116
266,2025-02-27,2475.65,2526.35,2371.32,2449.89,2449.89,8020496
267,2025-02-26,2651.44,2659.35,2398.82,2475.23,2475.23,9842629
268,2025-02-25,2669.42,2687.25,2476.25,2650.66,2650.66,24285528
269,2025-02-24,2995.43,3014.56,2640.75,2668.61,2668.61,12212121
270,2025-02-23,2935.76,3020.68,2916.66,2996.17,2996.17,7739912
271,2025-02-22,2824.61,2969.53,2818.66,2935.71,2935.71,5150850
272,2025-02-21,2909.36,3017.47,2778.8,2824.73,2824.73,12994511
273,2025-02-20,2884.7,2941.13,2876.31,2910.14,2910.14,5825838
274,2025-02-19,2831.88,2904.32,2818.93,2884.58,2884.58,3710140
275,2025-02-18,2912.64,2925.15,2767.1,2831.88,2831.88,4150183
276,2025-02-17,2827.37,3023.72,2807.32,2912.89,2912.89,18773428
277,2025-02-16,2860.65,2890.5,2821.04,2827.91,2827.91,5352444
278,2025-02-15,2894.21,2907.79,2837.6,2860.81,2860.81,4778879
279,2025-02-14,2840.19,2960.85,2829.95,2893.65,2893.65,4244867
280,2025-02-13,2904.97,2924.15,2777.17,2839.91,2839.91,5752740
281,2025-02-12,2762.56,2961.58,2710.95,2906.06,2906.06,11690944
282,2025-02-11,2824.96,2892.73,2740.46,2763.44,2763.44,5353354
283,2025-02-10,2789.23,2858.71,2721.47,2824.96,2824.96,10987573
284,2025-02-09,2792.52,2847.18,2687.97,2789.82,2789.82,3912373
285,2025-02-08,2783.42,2827.42,2749.85,2792.45,2792.45,3944016
286,2025-02-07,2850.5,2968.12,2720.84,2783.42,2783.42,9713229
287,2025-02-06,2955.49,3028.52,2824.46,2850.55,2850.55,5411306
288,2025-02-05,2898.73,2993.49,2863.77,2956.2,2956.2,8950798
289,2025-02-04,3057.53,3062.37,2795.43,2898.73,2898.73,16730041
290,2025-02-03,3042.19,3093.77,2312.92,3056.94,3056.94,73598849
291,2025-02-02,3306.75,3353.14,2950.58,3041.83,3041.83,17937643
292,2025-02-01,3496.28,3530.4,3292.57,3306.8,3306.8,10095221
293,2025-01-31,3444.19,3643.03,3408.77,3495.89,3495.89,11105165
294,2025-01-30,3301.57,3480.92,3280.86,3444.19,3444.19,4836477
295,2025-01-29,3264.13,3370.21,3239.66,3300.52,3300.52,3405789
296,2025-01-28,3370.49,3417.09,3223.64,3264.13,3264.13,2548235
297,2025-01-27,3427.9,3443.01,3209.3,3370.49,3370.49,10882950
298,2025-01-26,3512.93,3558.54,3425.51,3427.9,3427.9,4381226
299,2025-01-25,3506.73,3547.49,3465.4,3512.75,3512.75,3789467
300,2025-01-24,3530.13,3624.24,3471.31,3505.12,3505.12,5726490
301,2025-01-23,3432.07,3543.47,3376.47,3533.65,3533.65,5363280
302,2025-01-22,3523.83,3562.7,3416.76,3432.19,3432.19,10424492
303,2025-01-21,3471.33,3562.66,3391.24,3523.91,3523.91,7465416
304,2025-01-20,3392.24,3645.65,3335.16,3471.33,3471.33,19767069
305,2025-01-19,3499.14,3641.78,3304.84,3392.26,3392.26,38303149
306,2025-01-18,3680.56,3700.67,3421.45,3499.14,3499.14,31383028
307,2025-01-17,3504.21,3733.58,3502.45,3680.91,3680.91,19486591
308,2025-01-16,3655.15,3662.94,3458.17,3504.21,3504.21,10449732
309,2025-01-15,3418.12,3677.65,3374.51,3653.37,3653.37,9210637
310,2025-01-14,3322.13,3447.9,3311.11,3418.12,3418.12,7546481
311,2025-01-13,3458.5,3533.59,3103.59,3323.15,3323.15,12809048
312,2025-01-12,3474.88,3494.39,3415.33,3459.02,3459.02,2979506
313,2025-01-11,3461.15,3513.76,3410.85,3474.88,3474.88,3888966
314,2025-01-10,3407.44,3516.33,3386.29,3461.15,3461.15,13618999
315,2025-01-09,3520.46,3552.58,3344.59,3407.25,3407.25,5399474
316,2025-01-08,3579.98,3612.75,3402.33,3520.25,3520.25,4786761
317,2025-01-07,3905.56,3918.68,3554.25,3579.98,3579.98,6950166
318,2025-01-06,3844.89,3963.59,3821.41,3904.31,3904.31,7786455
319,2025-01-05,3870.33,3889.65,3806.66,3844.89,3844.89,27722151
320,2025-01-04,3814.24,3883.23,3783.37,3870.93,3870.93,17178847
321,2025-01-03,3652.96,3838.87,3621.18,3814.08,3814.08,15143604
322,2025-01-02,3547.89,3696.02,3541.82,3653.4,3653.4,5813363
323,2025-01-01,3524.94,3560.52,3503.9,3547.47,3547.47,4771349
324,2024-12-31,3551.25,3644.12,3502.99,3525.69,3525.69,12321691
325,2024-12-30,3542.38,3625.6,3489.08,3551.17,3551.17,5906556
326,2024-12-29,3593.78,3603.99,3512.25,3542.38,3542.38,8338479
327,2024-12-28,3520.18,3616.05,3508.97,3594.47,3594.47,1890102
328,2024-12-27,3524.2,3635.43,3493.77,3518.07,3518.07,5156618
329,2024-12-26,3694.5,3714.93,3492.51,3524.52,3524.52,10415665
330,2024-12-25,3694.21,3748.2,3638.18,3696.5,3696.5,5806577
331,2024-12-24,3608.24,3738.44,3546.78,3694.8,3694.8,9663997
332,2024-12-23,3469.79,3657.06,3401.78,3608.95,3608.95,12321822
333,2024-12-22,3528.34,3594.07,3403.02,3469.39,3469.39,8789743
334,2024-12-21,3670.93,3754.13,3480.16,3528.34,3528.34,18554103
335,2024-12-20,3611.62,3695.3,3273.5,3670.68,3670.68,33886834
336,2024-12-19,3825.11,3928.52,3518.34,3611.81,3611.81,20802241
337,2024-12-18,4107.63,4126.72,3823.28,3825.76,3825.76,12597801
338,2024-12-17,4212.7,4270.67,4068.35,4105.22,4105.22,12025287
339,2024-12-16,4172.85,4340.17,4103.01,4212.36,4212.36,23224703
340,2024-12-15,4086.77,4196.03,4047.06,4172.43,4172.43,16532126
341,2024-12-14,4131.03,4163.72,4041.0,4086.77,4086.77,13080801
342,2024-12-13,4100.36,4188.55,4069.11,4130.49,4130.49,18040805
343,2024-12-12,4047.55,4210.92,4012.7,4100.83,4100.83,11351760
344,2024-12-11,3832.85,4065.05,3766.14,4047.55,4047.55,19217317
345,2024-12-10,3919.08,3989.97,3715.95,3833.0,3833.0,24659450
346,2024-12-09,4219.53,4222.86,3726.69,3918.52,3918.52,41660834
347,2024-12-08,4231.65,4237.59,4144.55,4225.88,4225.88,20778843
348,2024-12-07,4214.92,4253.08,4195.7,4220.45,4220.45,19909162
349,2024-12-06,3999.4,4307.49,3991.76,4214.69,4214.69,36402233
350,2024-12-05,4048.27,4166.57,3927.03,4010.62,4010.62,31241189
351,2024-12-04,3822.8,4109.27,3820.73,4048.26,4048.26,36236516
352,2024-12-03,3845.98,3874.76,3703.95,3822.91,3822.91,12062341
353,2024-12-02,3916.13,3970.74,3760.87,3844.83,3844.83,25830637
354,2024-12-01,3912.52,3954.07,3867.04,3915.0,3915.0,26748165
355,2024-11-30,3789.37,3946.67,3766.62,3912.52,3912.52,16192842
356,2024-11-29,3777.11,3845.52,3733.27,3789.23,3789.23,10465128
357,2024-11-28,3858.68,3866.51,3726.74,3776.98,3776.98,12727349
358,2024-11-27,3509.43,3891.24,3485.2,3858.68,3858.68,21698245
359,2024-11-26,3603.75,3651.89,3435.27,3509.63,3509.63,10172493
360,2024-11-25,3547.95,3739.99,3483.93,3604.93,3604.93,23667734
361,2024-11-24,3582.66,3640.33,3469.59,3547.95,3547.95,10583296
362,2024-11-23,3514.31,3691.54,3501.15,3582.66,3582.66,18152845
363,2024-11-22,3544.46,3615.59,3440.39,3514.31,3514.31,20644204
364,2024-11-21,3239.42,3574.7,3200.91,3545.34,3545.34,21745064
365,2024-11-20,3280.02,3333.47,3198.39,3239.42,3239.42,13492302
366,2024-11-19,3379.79,3395.9,3237.23,3280.02,3280.02,18428355
