,date,open,high,low,close,adj close,volume
0,2025-11-20,0.999843,1.000259,0.999564,0.99968,0.99968,18864652288
1,2025-11-18,0.999881,1.00184,0.999025,0.999813,0.999813,19481280133
2,2025-11-17,0.999819,1.001974,0.999137,0.999898,0.999898,20439106807
3,2025-11-16,1.000019,1.002061,0.999122,0.999806,0.999806,12104296124
4,2025-11-15,0.99993,1.001391,0.999202,0.999959,0.999959,8443360111
5,2025-11-14,0.999882,1.001257,0.999102,0.999802,0.999802,23734959561
6,2025-11-13,0.999995,1.001196,0.999039,0.999877,0.999877,20176471346
7,2025-11-12,0.999803,1.000978,0.999018,0.999972,0.999972,15268281920
8,2025-11-11,0.999859,1.000835,0.999055,0.999804,0.999804,15715033512
9,2025-11-10,1.000158,1.000948,0.999302,0.999856,0.999856,15895450134
10,2025-11-09,0.999831,1.000968,0.999262,1.000134,1.000134,10844489300
11,2025-11-08,1.000083,1.000914,0.999273,0.999845,0.999845,10466745014
12,2025-11-07,0.999682,1.001188,0.999104,1.000091,1.000091,20539763837
13,2025-11-06,0.999807,1.001294,0.999191,0.999755,0.999755,17993806725
14,2025-11-05,0.999722,1.000997,0.999211,0.999825,0.999825,19365140378
15,2025-11-04,0.999799,1.001276,0.999063,0.999636,0.999636,31208623577
16,2025-11-03,0.999847,1.001215,0.999076,0.999901,0.999901,22484873172
17,2025-11-02,0.999976,1.000906,0.999332,0.999829,0.999829,9329717192
18,2025-11-01,0.99976,1.001613,0.999407,1.000014,1.000014,8276413018
19,2025-10-31,0.999889,1.001046,0.999106,0.999735,0.999735,18192736045
20,2025-10-30,0.999903,1.001396,0.999147,1.000101,1.000101,19297317107
21,2025-10-29,0.99986,1.001935,0.999251,0.99993,0.99993,18531597399
22,2025-10-28,0.999916,1.000407,0.999374,0.99997,0.99997,17460882890
23,2025-10-27,0.99974,1.000471,0.999431,0.999867,0.999867,17128050892
24,2025-10-26,0.999914,1.000393,0.99933,0.999761,0.999761,11250914221
25,2025-10-25,1.00009,1.00045,0.999587,0.999892,0.999892,7226602066
26,2025-10-24,1.000121,1.000624,0.99891,1.000105,1.000105,14943172043
27,2025-10-23,0.999929,1.000399,0.99938,1.000122,1.000122,16181704760
28,2025-10-22,0.999967,1.000926,0.999281,0.99997,0.99997,22115266618
29,2025-10-21,1.000016,1.0013,0.999153,0.999849,0.999849,22593232949
30,2025-10-20,0.999991,1.001359,0.999275,1.000044,1.000044,16926508572
31,2025-10-19,0.999969,1.001453,0.999364,0.999968,0.999968,12291952376
32,2025-10-18,0.999904,1.001182,0.9994,0.999952,0.999952,9277791302
33,2025-10-17,1.000014,1.001361,0.999335,0.999871,0.999871,23711670135
34,2025-10-16,1.000191,1.001554,0.999183,1.000002,1.000002,22286952756
35,2025-10-15,1.000036,1.001216,0.999467,0.999906,0.999906,21084302739
36,2025-10-14,1.00005,1.00107,0.99867,1.000055,1.000055,27879677000
37,2025-10-13,1.000222,1.000908,0.999355,1.000085,1.000085,23705141432
38,2025-10-12,0.99989,1.001476,0.999351,1.000288,1.000288,27619798454
39,2025-10-11,0.999959,1.001312,0.999327,0.999834,0.999834,27417334181
40,2025-10-10,0.999826,1.004959,0.996673,1.000034,1.000034,44539851941
41,2025-10-09,0.999785,1.000247,0.999515,0.999828,0.999828,20052145232
42,2025-10-08,0.999893,1.000518,0.999342,0.999879,0.999879,18700124511
43,2025-10-07,0.999598,1.00028,0.999078,0.999836,0.999836,22966777631
44,2025-10-06,0.999787,1.000232,0.999213,0.999599,0.999599,20262848755
45,2025-10-05,0.999781,1.000221,0.999238,0.999806,0.999806,15850637824
46,2025-10-04,0.999676,1.000056,0.999085,0.99979,0.99979,9929127239
47,2025-10-03,0.9998,1.000083,0.999155,0.999669,0.999669,21465642020
48,2025-10-02,0.999816,1.000527,0.999535,0.999978,0.999978,19207540518
49,2025-10-01,0.999806,1.000322,0.99938,1.000013,1.000013,19015696130
50,2025-09-30,0.999763,1.000733,0.999365,0.999795,0.999795,16243262405
51,2025-09-29,0.99973,1.000711,0.999332,0.999822,0.999822,15591146723
52,2025-09-28,0.99983,1.000733,0.999325,0.9999,0.9999,9271470844
53,2025-09-27,0.999758,1.000428,0.999342,0.99983,0.99983,8597379910
54,2025-09-26,0.99993,1.000845,0.999253,0.999748,0.999748,19578086528
55,2025-09-25,0.999698,1.001247,0.999245,1.000016,1.000016,26930517234
56,2025-09-24,0.999663,1.000849,0.999305,0.999694,0.999694,15374932240
57,2025-09-23,0.999853,1.000627,0.999367,0.999682,0.999682,17131156895
58,2025-09-22,0.999821,1.001003,0.999421,0.999982,0.999982,24334552459
59,2025-09-21,0.999756,1.000947,0.999417,0.999799,0.999799,9451899160
60,2025-09-20,0.999959,1.000604,0.999391,0.999727,0.999727,8885529948
61,2025-09-19,0.999592,1.000501,0.99936,0.999893,0.999893,12775678194
62,2025-09-18,0.999879,1.000436,0.999407,0.999704,0.999704,27483010208
63,2025-09-17,1.000196,1.001501,0.999307,0.999903,0.999903,24465422204
64,2025-09-16,0.999881,1.000694,0.999439,1.000169,1.000169,14448278591
65,2025-09-15,0.999964,1.000875,0.999304,0.999986,0.999986,17113358551
66,2025-09-14,0.999648,1.000361,0.999161,1.000033,1.000033,12869800872
67,2025-09-13,0.999701,1.000109,0.999062,0.999649,0.999649,13143947641
68,2025-09-12,0.999748,1.000224,0.99906,0.999782,0.999782,19459637605
69,2025-09-11,0.999781,1.000178,0.999077,0.999758,0.999758,15710414378
70,2025-09-10,0.999891,1.000659,0.999264,0.999849,0.999849,15333630537
71,2025-09-09,0.999856,1.000202,0.999268,0.999887,0.999887,14130609482
72,2025-09-08,1.000003,1.000454,0.999298,0.99981,0.99981,13550807567
73,2025-09-07,0.999837,1.000506,0.999474,1.000069,1.000069,6648281705
