,date,open,high,low,close,adj close,volume
0,2025-11-20,0.999016,0.999581,0.998899,0.999067,0.999067,144890281984
1,2025-11-18,0.998874,1.001259,0.998155,0.999525,0.999525,156914958706
2,2025-11-17,0.999245,1.001389,0.998287,0.998895,0.998895,158466587927
3,2025-11-16,0.999571,1.00193,0.998846,0.999262,0.999262,119937340292
4,2025-11-15,0.999159,1.000511,0.998897,0.999531,0.999531,87346757339
5,2025-11-14,0.999491,1.001419,0.998714,0.999129,0.999129,179708124711
6,2025-11-13,0.99994,1.001818,0.998765,0.999407,0.999407,167234230804
7,2025-11-12,0.999563,1.00119,0.999341,0.999948,0.999948,125966296267
8,2025-11-11,0.999694,1.000675,0.999021,0.999705,0.999705,139919777898
9,2025-11-10,0.999944,1.001364,0.999377,0.99969,0.99969,136965192866
10,2025-11-09,0.999644,1.000795,0.999255,1.000036,1.000036,106734150825
11,2025-11-08,0.99972,1.000698,0.999019,0.999657,0.999657,102848841858
12,2025-11-07,0.999536,1.000838,0.998649,0.999728,0.999728,170699361657
13,2025-11-06,0.999916,1.001321,0.998916,0.999648,0.999648,136131315720
14,2025-11-05,0.999844,1.00112,0.999419,0.999891,0.999891,164615811246
15,2025-11-04,0.99984,1.001631,0.99834,0.999982,0.999982,241475086413
16,2025-11-03,1.000135,1.001802,0.999019,0.999853,0.999853,176871325526
17,2025-11-02,0.999631,1.000855,0.999391,1.000066,1.000066,87990855403
18,2025-11-01,0.999612,1.001641,0.999209,0.999664,0.999664,74530426678
19,2025-10-31,0.999872,1.000892,0.99908,0.999577,0.999577,135248715842
20,2025-10-30,1.000301,1.00194,0.999339,0.999896,0.999896,153545488789
21,2025-10-29,1.000073,1.002065,0.999583,1.000207,1.000207,137767365340
22,2025-10-28,1.000016,1.000611,0.999283,1.000269,1.000269,130159595314
23,2025-10-27,0.999963,1.000994,0.999322,0.999962,0.999962,141545257932
24,2025-10-26,1.000177,1.000844,0.999273,1.000034,1.000034,102374273854
25,2025-10-25,1.000257,1.000824,0.999684,1.000123,1.000123,69239633414
26,2025-10-24,1.0005,1.000922,0.998959,1.000304,1.000304,119470709578
27,2025-10-23,1.000115,1.001012,0.999246,1.00052,1.00052,129632145103
28,2025-10-22,1.000595,1.001484,0.999586,1.000188,1.000188,164510413668
29,2025-10-21,1.000367,1.001933,0.999673,1.000462,1.000462,189249929340
30,2025-10-20,1.000418,1.001801,0.999867,1.000375,1.000375,140035880063
31,2025-10-19,1.000365,1.001846,0.99935,1.000401,1.000401,113441520509
32,2025-10-18,1.000388,1.001442,0.999971,1.000311,1.000311,92433050492
33,2025-10-17,1.000251,1.001883,0.99931,1.000337,1.000337,204241479578
34,2025-10-16,1.000528,1.001906,0.999654,1.000165,1.000165,183807551756
35,2025-10-15,1.000521,1.002026,1.000063,1.000587,1.000587,170147938778
36,2025-10-14,1.000995,1.00202,0.99937,1.000547,1.000547,221236832633
37,2025-10-13,1.001181,1.001842,1.000362,1.001014,1.001014,193528248672
38,2025-10-12,1.001111,1.001975,0.999906,1.001257,1.001257,217858899877
39,2025-10-11,1.001821,1.003179,1.000205,1.001073,1.001073,253479630144
40,2025-10-10,1.000484,1.007512,0.998125,1.001756,1.001756,344398037459
41,2025-10-09,1.000202,1.000823,0.999863,1.000492,1.000492,174554495070
42,2025-10-08,1.000497,1.001044,0.999807,1.000317,1.000317,158618584990
43,2025-10-07,1.000217,1.000927,0.999779,1.00047,1.00047,192783487489
44,2025-10-06,1.000173,1.000748,0.999671,1.000215,1.000215,168375378432
45,2025-10-05,1.00033,1.000752,0.99953,1.000198,1.000198,158608091665
46,2025-10-04,1.000502,1.000827,0.999913,1.000346,1.000346,99382972258
47,2025-10-03,1.000558,1.001228,1.00006,1.000494,1.000494,180715556425
48,2025-10-02,1.000483,1.001228,1.000046,1.000708,1.000708,169486978125
49,2025-10-01,1.000114,1.001043,0.999736,1.000511,1.000511,160344508086
50,2025-09-30,1.000469,1.001626,0.999741,1.000096,1.000096,141617176980
51,2025-09-29,1.00019,1.001399,0.999933,1.000561,1.000561,149598657209
52,2025-09-28,1.000476,1.001333,0.999934,1.00035,1.00035,92130856740
53,2025-09-27,1.000485,1.001073,1.000039,1.00046,1.00046,83168656412
54,2025-09-26,1.000406,1.001625,1.000043,1.000478,1.000478,154341516007
55,2025-09-25,1.000267,1.002109,0.999648,1.000471,1.000471,201897993979
56,2025-09-24,1.000162,1.001637,0.999812,1.000264,1.000264,127933462579
57,2025-09-23,1.001054,1.001587,0.999865,1.000162,1.000162,129756252249
58,2025-09-22,1.000451,1.001671,1.00015,1.000978,1.000978,192241730378
59,2025-09-21,1.000404,1.001765,1.000199,1.000423,1.000423,84579518480
60,2025-09-20,1.000566,1.001225,1.000233,1.000376,1.000376,78464789723
61,2025-09-19,1.000199,1.001191,0.99993,1.000546,1.000546,112173044138
62,2025-09-18,1.000396,1.000754,0.999886,1.000127,1.000127,142240779824
63,2025-09-17,1.000551,1.001741,0.999645,1.00045,1.00045,154274220391
64,2025-09-16,1.000275,1.00107,0.999875,1.000424,1.000424,116631704617
65,2025-09-15,1.000518,1.001266,0.999826,1.00033,1.00033,139213508847
66,2025-09-14,1.000316,1.000878,0.999753,1.000528,1.000528,105982674402
67,2025-09-13,1.000549,1.000783,0.999599,1.000319,1.000319,119042646333
68,2025-09-12,1.00027,1.001188,0.999386,1.000618,1.000618,141338448172
69,2025-09-11,1.000093,1.000594,0.999451,1.000266,1.000266,121507255807
70,2025-09-10,1.000071,1.000878,0.999668,1.000138,1.000138,133101421364
71,2025-09-09,0.999968,1.000384,0.999412,1.000065,1.000065,124541484302
72,2025-09-08,1.000096,1.000821,0.999467,0.999906,0.999906,114790407663
73,2025-09-07,1.000211,1.000697,0.999606,1.000093,1.000093,70719934554
74,2025-09-06,0.99995,1.000957,0.999309,1.000222,1.000222,63681768081
75,2025-09-05,1.000283,1.001638,0.999643,0.99995,0.99995,132146186478
76,2025-09-04,1.000558,1.001514,0.999846,1.000306,1.000306,102212994424
77,2025-09-03,0.999928,1.001553,0.99977,1.000571,1.000571,106189144879
78,2025-09-02,0.999928,1.001332,0.9997,0.999997,0.999997,125812940916
79,2025-09-01,0.999956,1.001261,0.999525,1.000047,1.000047,122614755607
80,2025-08-31,1.000199,1.000954,0.999751,1.00006,1.00006,81269306867
81,2025-08-30,1.000147,1.001309,0.999655,1.000057,1.000057,82307848032
82,2025-08-29,1.000067,1.001828,0.999296,1.000146,1.000146,142155878479
83,2025-08-28,0.999963,1.001608,0.999606,1.000041,1.000041,110437549759
84,2025-08-27,1.000272,1.002067,0.999586,1.000059,1.000059,120312328281
85,2025-08-26,1.000095,1.002206,0.999471,1.000316,1.000316,138436111431
86,2025-08-25,0.999872,1.001763,0.999318,1.000123,1.000123,168636919245
87,2025-08-24,0.999665,1.001836,0.998914,0.999887,0.999887,144846575399
88,2025-08-23,0.999678,1.000703,0.999252,0.999571,0.999571,106830359561
89,2025-08-22,0.99973,1.001816,0.999064,0.999714,0.999714,177968789836
90,2025-08-21,1.000069,1.000879,0.999459,0.999645,0.999645,99705745364
